Id,IsDeleted,Name,External_Id__c,CreatedDate,LastModifiedDate,SystemModstamp,OrderApi__Adjustment_Account__c,OrderApi__Assign_to_Item__c,OrderApi__Assignment_Badge_Types_CSV__c,OrderApi__Assignment_SObject__c,OrderApi__Assignments_Display_Label__c,OrderApi__Business_Group__c,OrderApi__Cost__c,OrderApi__Defer_Revenue__c,OrderApi__Deferred_Revenue_Account__c,OrderApi__Deferred_Revenue_Term__c,OrderApi__Description__c,OrderApi__Disable_Price_Rules__c,OrderApi__Disable_Scheduling__c,OrderApi__Discount_Account__c,OrderApi__Display_Name__c,OrderApi__Download_File_Location__c,OrderApi__Download_File_Name__c,OrderApi__Download_File_Type__c,OrderApi__EAN__c,OrderApi__Enable_Access_Permissions__c,OrderApi__Enable_Assignments__c,OrderApi__Enable_Shipping__c,OrderApi__Features_List__c,OrderApi__Flex_Day_of_the_Month__c,OrderApi__Form__c,OrderApi__ISBN__c,OrderApi__Image_Path__c,OrderApi__Income_Account__c,OrderApi__Interview_Form_Display_Label__c,OrderApi__Is_Active__c,OrderApi__Is_Contribution__c,OrderApi__Is_Default_Shipping_Rate__c,OrderApi__Is_Default_Tax_Rate__c,OrderApi__Is_Downloadable__c,OrderApi__Is_Event__c,OrderApi__Is_Inventoried__c,OrderApi__Is_Publication__c,OrderApi__Is_Service__c,OrderApi__Is_Shipping_Rate__c,OrderApi__Is_Subscription__c,OrderApi__Is_Tax_Deductible__c,OrderApi__Is_Tax__c,OrderApi__Is_Taxable__c,OrderApi__Item_Class__c,OrderApi__Item_Weight_UOM__c,OrderApi__Item_Weight__c,OrderApi__Line_Description__c,OrderApi__Maximum_Number_of_Assignments__c,OrderApi__Maximum_Number_of_Downloads__c,OrderApi__Maximum_Value__c,OrderApi__Maximum_Weight__c,OrderApi__Minimum_Value__c,OrderApi__Minimum_Weight__c,OrderApi__Not_For_Individual_Sale__c,OrderApi__Price__c,OrderApi__Refund_Account__c,OrderApi__Require_Assignments__c,OrderApi__Require_Shipping__c,OrderApi__Restrict_Number_of_Assignments__c,OrderApi__Restrict_Number_of_Downloads__c,OrderApi__Revenue_Recognition_Date__c,OrderApi__Revenue_Recognition_Rule__c,OrderApi__Revenue_Recognition_Term_Rule__c,OrderApi__SKU__c,OrderApi__Shipping_Method__c,OrderApi__Shipping_Region__c,OrderApi__Subscription_Plan_Display_Label__c,OrderApi__Tax_Class__c,OrderApi__Tax_Locale__c,OrderApi__Tax_Percent__c,OrderApi__UPC__c,OrderApi__Package_Items__c,OrderApi__Required_Package_Items__c,EventApi__Schedule_Item__c,EventApi__Sponsor_Package__c,EventApi__Ticket_Type__c,ROEApi__Item_Class_Name__c,ProgramApi__Is_Program_Fee__c,ProgramApi__Is_Program_Maintenance_Fee__c,ProgramApi__Program__c,OrderApi__Require_PreAuthorized_Payment__c,OrderApi__AR_Account__c,OrderApi__Invoice_Payment_Priority__c,OrderApi__Add_to_Cart_Button_Label_Override__c,OrderApi__Add_to_Cart_Button_Override__c,OrderApi__Assignment_Instructions__c,OrderApi__Enable_Cancellation_Request__c,OrderApi__Enable_MidTerm_Changes__c,OrderApi__Inventory_Message__c,OrderApi__Inventory__c,OrderApi__Parent_Item__c,OrderApi__Renewal_Form__c,OrderApi__eStore_Description__c,OrderApi__eStore_Short_Description__c,OrderApi__Item__c,LastViewedDate,LastReferencedDate,OrderApi__Adjustment_Account__r.Name,OrderApi__Business_Group__r.Name,OrderApi__Deferred_Revenue_Account__r.Name,OrderApi__Discount_Account__r.Name,OrderApi__Form__r.Name,OrderApi__Income_Account__r.Name,OrderApi__Item_Class__r.External_Id__c,OrderApi__Refund_Account__r.Name,OrderApi__Shipping_Method__r.Name,OrderApi__Shipping_Region__r.Name,OrderApi__Tax_Class__r.External_Id__c,OrderApi__Tax_Locale__r.Name,EventApi__Schedule_Item__r.External_Id__c,EventApi__Sponsor_Package__r.External_Id__c,EventApi__Ticket_Type__r.External_Id__c,ProgramApi__Program__r.Name,OrderApi__AR_Account__r.Name,OrderApi__Renewal_Form__r.Name,OrderApi__Item__r.External_Id__c
a154W000008mjmCQAQ,false,Advanced Discussion,121,2020-08-28T02:16:22.000+0000,2020-09-24T10:13:58.000+0000,2020-09-24T10:13:58.000+0000,a104W00000FuSxmQAF,false,,EventApi__Attendee__c,,a0o4W00000MOvweQAD,0,false,,,<p>The Advanced Discussion is where industry leaders come together and brainstorm new ideas.</p>,false,false,a104W00000FuSwjQAF,Advanced Discussion,,,,,false,false,false,,,,,https://s3.us-east-1.amazonaws.com/fonteva-customer-media/00D1U000000FLVyUAO/WcRwRzNr_placeholder_svg,a104W00000FuSwmQAF,,false,false,false,false,false,true,false,false,false,false,false,false,false,false,a134W000008hICOQA2,,,,,,,,,,false,25,a104W00000FuSwmQAF,false,false,false,false,,,,,,,,,,,,0,0,a1d4W00000ivfZoQAI,,,f5d3b9f0-c769-4-Schedule Class,false,false,,false,a104W00000FuSwkQAF,,,,,false,false,,,false,,<p>The Advanced Discussion is where industry leaders come together and brainstorm new ideas.</p>,,,,,6100 - Adjustments,FON-International Association,,1000 - Cash,,4000 - Income,29,4000 - Income,,,,,41,,,,1100 - Accounts Receivable,,
a154W000008mjmDQAQ,false,Beginner Workshop,122,2020-08-28T02:16:22.000+0000,2020-09-24T10:13:58.000+0000,2020-09-24T10:13:58.000+0000,a104W00000FuSxmQAF,false,,EventApi__Attendee__c,,a0o4W00000MOvweQAD,0,false,,,<p>New around here? Check out our Beginner Workshop to get a feel for what we are all about and meet more people like you!</p>,false,false,a104W00000FuSwjQAF,Beginner Workshop,,,,,false,false,false,,,,,https://s3.us-east-1.amazonaws.com/fonteva-customer-media/00D1U000000FLVyUAO/WcRwRzNr_placeholder_svg,a104W00000FuSwmQAF,,false,false,false,false,false,true,false,false,false,false,false,false,false,false,a134W000008hICOQA2,,,,,,,,,,false,25,a104W00000FuSwmQAF,false,false,false,false,,,,,,,,,,,,0,0,a1d4W00000ivfZpQAI,,,f5d3b9f0-c769-4-Schedule Class,false,false,,false,a104W00000FuSwkQAF,,,,,false,false,,,false,,<p>New around here? Check out our Beginner Workshop to get a feel for what we are all about and meet more people like you!</p>,,,,,6100 - Adjustments,FON-International Association,,1000 - Cash,,4000 - Income,29,4000 - Income,,,,,42,,,,1100 - Accounts Receivable,,
a154W000008mjmEQAQ,false,Conference Check-In,123,2020-08-28T02:16:22.000+0000,2020-09-24T10:13:58.000+0000,2020-09-24T10:13:58.000+0000,a104W00000FuSxmQAF,false,,EventApi__Attendee__c,,a0o4W00000MOvweQAD,0,false,,,<p>Please check-in when you arrive at the symposium.</p>,false,false,a104W00000FuSwjQAF,Conference Check-In,,,,,false,false,false,,,,,https://s3.us-east-1.amazonaws.com/fonteva-customer-media/00D1U000000FLVyUAO/WcRwRzNr_placeholder_svg,a104W00000FuSwmQAF,,false,false,false,false,false,true,false,false,false,false,false,false,false,false,a134W000008hICOQA2,,,,,,,,,,false,0,a104W00000FuSwmQAF,false,false,false,false,,,,,,,,,,,,0,0,a1d4W00000ivfZqQAI,,,f5d3b9f0-c769-4-Schedule Class,false,false,,false,a104W00000FuSwkQAF,,,,,false,false,,,false,,<p>Please check-in when you arrive at the symposium.</p>,,,,,6100 - Adjustments,FON-International Association,,1000 - Cash,,4000 - Income,29,4000 - Income,,,,,43,,,,1100 - Accounts Receivable,,
a154W000008mjmFQAQ,false,Keynote Speech,124,2020-08-28T02:16:22.000+0000,2020-09-24T10:13:58.000+0000,2020-09-24T10:13:58.000+0000,a104W00000FuSxmQAF,false,,EventApi__Attendee__c,,a0o4W00000MOvweQAD,0,false,,,"<p>Attend our Keynote Speech for inspiration from Bob Kelley, Vice President of ABC Corporation.</p>",false,false,a104W00000FuSwjQAF,Keynote Speech,,,,,false,false,false,,,,,https://s3.us-east-1.amazonaws.com/fonteva-customer-media/00D1U000000FLVyUAO/WcRwRzNr_placeholder_svg,a104W00000FuSwmQAF,,false,false,false,false,false,true,false,false,false,false,false,false,false,false,a134W000008hICOQA2,,,,,,,,,,false,0,a104W00000FuSwmQAF,false,false,false,false,,,,,,,,,,,,0,0,a1d4W00000ivfZrQAI,,,f5d3b9f0-c769-4-Schedule Class,false,false,,false,a104W00000FuSwkQAF,,,,,false,false,,,false,,"<p>Attend our Keynote Speech for inspiration from Bob Kelley, Vice President of ABC Corporation.</p>",,,,,6100 - Adjustments,FON-International Association,,1000 - Cash,,4000 - Income,29,4000 - Income,,,,,44,,,,1100 - Accounts Receivable,,
a154W000008mjmGQAQ,false,Leadership Workshop,125,2020-08-28T02:16:22.000+0000,2020-09-24T10:13:58.000+0000,2020-09-24T10:13:58.000+0000,a104W00000FuSxmQAF,false,,EventApi__Attendee__c,,a0o4W00000MOvweQAD,0,false,,,<p>Attend this session to sharpen your leadership skills.</p>,false,false,a104W00000FuSwjQAF,Leadership Workshop,,,,,false,false,false,,,,,https://s3.us-east-1.amazonaws.com/fonteva-customer-media/00D1U000000FLVyUAO/WcRwRzNr_placeholder_svg,a104W00000FuSwmQAF,,false,false,false,false,false,true,false,false,false,false,false,false,false,false,a134W000008hICOQA2,,,,,,,,,,false,25,a104W00000FuSwmQAF,false,false,false,false,,,,,,,,,,,,0,0,a1d4W00000ivfZsQAI,,,f5d3b9f0-c769-4-Schedule Class,false,false,,false,a104W00000FuSwkQAF,,,,,false,false,,,false,,<p>Attend this session to sharpen your leadership skills.</p>,,,,,6100 - Adjustments,FON-International Association,,1000 - Cash,,4000 - Income,29,4000 - Income,,,,,50,,,,1100 - Accounts Receivable,,
a154W000008mjmHQAQ,false,Luncheon,126,2020-08-28T02:16:22.000+0000,2020-09-24T10:13:58.000+0000,2020-09-24T10:13:58.000+0000,a104W00000FuSxmQAF,false,,EventApi__Attendee__c,,a0o4W00000MOvweQAD,0,false,,,<p>Join us for a complimentary luncheon on Wednesday. This is a great networking opportunity for both new and returning members.</p>,false,false,a104W00000FuSwjQAF,Luncheon,,,,,false,false,false,,,,,https://s3.us-east-1.amazonaws.com/fonteva-customer-media/00D1U000000FLVyUAO/WcRwRzNr_placeholder_svg,a104W00000FuSwmQAF,,false,false,false,false,false,true,false,false,false,false,false,false,false,false,a134W000008hICOQA2,,,,,,,,,,false,0,a104W00000FuSwmQAF,false,false,false,false,,,,,,,,,,,,0,0,a1d4W00000ivfZtQAI,,,f5d3b9f0-c769-4-Schedule Class,false,false,,false,a104W00000FuSwkQAF,,,,,false,false,,,false,,<p>Join us for a complimentary luncheon on Wednesday. This is a great networking opportunity for both new and returning members.</p>,,,,,6100 - Adjustments,FON-International Association,,1000 - Cash,,4000 - Income,29,4000 - Income,,,,,51,,,,1100 - Accounts Receivable,,
a154W000008mjmIQAQ,false,Round Table Discussion I,127,2020-08-28T02:16:22.000+0000,2020-09-24T10:13:58.000+0000,2020-09-24T10:13:58.000+0000,a104W00000FuSxmQAF,false,,EventApi__Attendee__c,,a0o4W00000MOvweQAD,0,false,,,<p>Join us for a round table discussion on the latest trends and topics in our field.</p>,false,false,a104W00000FuSwjQAF,Round Table Discussion I,,,,,false,false,false,,,,,https://s3.us-east-1.amazonaws.com/fonteva-customer-media/00D1U000000FLVyUAO/WcRwRzNr_placeholder_svg,a104W00000FuSwmQAF,,false,false,false,false,false,true,false,false,false,false,false,false,false,false,a134W000008hICOQA2,,,,,,,,,,false,0,a104W00000FuSwmQAF,false,false,false,false,,,,,,,,,,,,0,0,a1d4W00000ivfZuQAI,,,f5d3b9f0-c769-4-Schedule Class,false,false,,false,a104W00000FuSwkQAF,,,,,false,false,,,false,,<p>Join us for a round table discussion on the latest trends and topics in our field.</p>,,,,,6100 - Adjustments,FON-International Association,,1000 - Cash,,4000 - Income,29,4000 - Income,,,,,52,,,,1100 - Accounts Receivable,,
a154W000008mjmJQAQ,false,Round Table Discussion II,128,2020-08-28T02:16:22.000+0000,2020-09-24T10:13:58.000+0000,2020-09-24T10:13:58.000+0000,a104W00000FuSxmQAF,false,,EventApi__Attendee__c,,a0o4W00000MOvweQAD,0,false,,,<p>Join the Association Leaders for a discussion on exciting developments and roadmap of the organization.</p>,false,false,a104W00000FuSwjQAF,Round Table Discussion II,,,,,false,false,false,,,,,https://s3.us-east-1.amazonaws.com/fonteva-customer-media/00D1U000000FLVyUAO/WcRwRzNr_placeholder_svg,a104W00000FuSwmQAF,,false,false,false,false,false,true,false,false,false,false,false,false,false,false,a134W000008hICOQA2,,,,,,,,,,false,0,a104W00000FuSwmQAF,false,false,false,false,,,,,,,,,,,,0,0,a1d4W00000ivfZvQAI,,,f5d3b9f0-c769-4-Schedule Class,false,false,,false,a104W00000FuSwkQAF,,,,,false,false,,,false,,<p>Join the Association Leaders for a discussion on exciting developments and roadmap of the organization.</p>,,,,,6100 - Adjustments,FON-International Association,,1000 - Cash,,4000 - Income,29,4000 - Income,,,,,53,,,,1100 - Accounts Receivable,,
a154W000008mjmKQAQ,false,Welcome Breakfast,129,2020-08-28T02:16:22.000+0000,2020-09-24T10:13:58.000+0000,2020-09-24T10:13:58.000+0000,a104W00000FuSxmQAF,false,,EventApi__Attendee__c,,a0o4W00000MOvweQAD,0,false,,,<p>Welcome to the Annual Symposium. Join us for a continental breakfast on the second floor.</p>,false,false,a104W00000FuSwjQAF,Welcome Breakfast,,,,,false,false,false,,,,,https://s3.us-east-1.amazonaws.com/fonteva-customer-media/00D1U000000FLVyUAO/WcRwRzNr_placeholder_svg,a104W00000FuSwmQAF,,false,false,false,false,false,true,false,false,false,false,false,false,false,false,a134W000008hICOQA2,,,,,,,,,,false,0,a104W00000FuSwmQAF,false,false,false,false,,,,,,,,,,,,0,0,a1d4W00000ivfZwQAI,,,f5d3b9f0-c769-4-Schedule Class,false,false,,false,a104W00000FuSwkQAF,,,,,false,false,,,false,,<p>Welcome to the Annual Symposium. Join us for a continental breakfast on the second floor.</p>,,,,,6100 - Adjustments,FON-International Association,,1000 - Cash,,4000 - Income,29,4000 - Income,,,,,54,,,,1100 - Accounts Receivable,,
a154W000008mjoUQAQ,false,Beginner Workshop,130,2020-08-28T02:16:22.000+0000,2020-09-24T10:13:58.000+0000,2020-09-24T10:13:58.000+0000,a104W00000FuSxmQAF,false,,EventApi__Attendee__c,,a0o4W00000MOvweQAD,0,false,,,<p>New around here? Check out our Beginner Workshop to get a feel for what we are all about and meet more people like you!</p>,false,false,a104W00000FuSwjQAF,Beginner Workshop,,,,,false,false,false,,,,,https://s3.us-east-1.amazonaws.com/fonteva-customer-media/00D1U000000FLVyUAO/WcRwRzNr_placeholder_svg,a104W00000FuSwmQAF,,false,false,false,false,false,true,false,false,false,false,false,false,false,false,a134W000008hICxQAM,,,,,,,,,,false,25,a104W00000FuSwmQAF,false,false,false,false,,,,,,,,,,,,0,0,a1d4W00000ivfbBQAQ,,,e2c2fc96-a5a4-4-Schedule Class,false,false,,false,a104W00000FuSwkQAF,,,,,false,false,,,false,,<p>New around here? Check out our Beginner Workshop to get a feel for what we are all about and meet more people like you!</p>,,,,,6100 - Adjustments,FON-International Association,,1000 - Cash,,4000 - Income,64,4000 - Income,,,,,137,,,,1100 - Accounts Receivable,,
a154W000008mjoVQAQ,false,Conference Check-In,131,2020-08-28T02:16:22.000+0000,2020-09-24T10:13:58.000+0000,2020-09-24T10:13:58.000+0000,a104W00000FuSxmQAF,false,,EventApi__Attendee__c,,a0o4W00000MOvweQAD,0,false,,,<p>Please check-in when you arrive at the symposium.</p>,false,false,a104W00000FuSwjQAF,Conference Check-In,,,,,false,false,false,,,,,https://s3.us-east-1.amazonaws.com/fonteva-customer-media/00D1U000000FLVyUAO/WcRwRzNr_placeholder_svg,a104W00000FuSwmQAF,,false,false,false,false,false,true,false,false,false,false,false,false,false,false,a134W000008hICxQAM,,,,,,,,,,false,0,a104W00000FuSwmQAF,false,false,false,false,,,,,,,,,,,,0,0,a1d4W00000ivfbCQAQ,,,e2c2fc96-a5a4-4-Schedule Class,false,false,,false,a104W00000FuSwkQAF,,,,,false,false,,,false,,<p>Please check-in when you arrive at the symposium.</p>,,,,,6100 - Adjustments,FON-International Association,,1000 - Cash,,4000 - Income,64,4000 - Income,,,,,138,,,,1100 - Accounts Receivable,,
a154W000008mjoWQAQ,false,Keynote Speech,132,2020-08-28T02:16:22.000+0000,2020-09-24T10:13:58.000+0000,2020-09-24T10:13:58.000+0000,a104W00000FuSxmQAF,false,,EventApi__Attendee__c,,a0o4W00000MOvweQAD,0,false,,,"<p>Attend our Keynote Speech for inspiration from Bob Kelley, Vice President of ABC Corporation.</p>",false,false,a104W00000FuSwjQAF,Keynote Speech,,,,,false,false,false,,,,,https://s3.us-east-1.amazonaws.com/fonteva-customer-media/00D1U000000FLVyUAO/WcRwRzNr_placeholder_svg,a104W00000FuSwmQAF,,false,false,false,false,false,true,false,false,false,false,false,false,false,false,a134W000008hICxQAM,,,,,,,,,,false,0,a104W00000FuSwmQAF,false,false,false,false,,,,,,,,,,,,0,0,a1d4W00000ivfbDQAQ,,,e2c2fc96-a5a4-4-Schedule Class,false,false,,false,a104W00000FuSwkQAF,,,,,false,false,,,false,,"<p>Attend our Keynote Speech for inspiration from Bob Kelley, Vice President of ABC Corporation.</p>",,,,,6100 - Adjustments,FON-International Association,,1000 - Cash,,4000 - Income,64,4000 - Income,,,,,139,,,,1100 - Accounts Receivable,,
a154W000008mjoXQAQ,false,Leadership Workshop,133,2020-08-28T02:16:22.000+0000,2020-09-24T10:13:58.000+0000,2020-09-24T10:13:58.000+0000,a104W00000FuSxmQAF,false,,EventApi__Attendee__c,,a0o4W00000MOvweQAD,0,false,,,<p>Attend this session to sharpen your leadership skills.</p>,false,false,a104W00000FuSwjQAF,Leadership Workshop,,,,,false,false,false,,,,,https://s3.us-east-1.amazonaws.com/fonteva-customer-media/00D1U000000FLVyUAO/WcRwRzNr_placeholder_svg,a104W00000FuSwmQAF,,false,false,false,false,false,true,false,false,false,false,false,false,false,false,a134W000008hICxQAM,,,,,,,,,,false,25,a104W00000FuSwmQAF,false,false,false,false,,,,,,,,,,,,0,0,a1d4W00000ivfbEQAQ,,,e2c2fc96-a5a4-4-Schedule Class,false,false,,false,a104W00000FuSwkQAF,,,,,false,false,,,false,,<p>Attend this session to sharpen your leadership skills.</p>,,,,,6100 - Adjustments,FON-International Association,,1000 - Cash,,4000 - Income,64,4000 - Income,,,,,140,,,,1100 - Accounts Receivable,,
a154W000008mjoYQAQ,false,Luncheon,134,2020-08-28T02:16:22.000+0000,2020-09-24T10:13:58.000+0000,2020-09-24T10:13:58.000+0000,a104W00000FuSxmQAF,false,,EventApi__Attendee__c,,a0o4W00000MOvweQAD,0,false,,,<p>Join us for a complimentary luncheon on Wednesday. This is a great networking opportunity for both new and returning members.</p>,false,false,a104W00000FuSwjQAF,Luncheon,,,,,false,false,false,,,,,https://s3.us-east-1.amazonaws.com/fonteva-customer-media/00D1U000000FLVyUAO/WcRwRzNr_placeholder_svg,a104W00000FuSwmQAF,,false,false,false,false,false,true,false,false,false,false,false,false,false,false,a134W000008hICxQAM,,,,,,,,,,false,0,a104W00000FuSwmQAF,false,false,false,false,,,,,,,,,,,,0,0,a1d4W00000ivfbFQAQ,,,e2c2fc96-a5a4-4-Schedule Class,false,false,,false,a104W00000FuSwkQAF,,,,,false,false,,,false,,<p>Join us for a complimentary luncheon on Wednesday. This is a great networking opportunity for both new and returning members.</p>,,,,,6100 - Adjustments,FON-International Association,,1000 - Cash,,4000 - Income,64,4000 - Income,,,,,141,,,,1100 - Accounts Receivable,,
a154W000008mjoZQAQ,false,Round Table Discussion I,135,2020-08-28T02:16:22.000+0000,2020-09-24T10:13:58.000+0000,2020-09-24T10:13:58.000+0000,a104W00000FuSxmQAF,false,,EventApi__Attendee__c,,a0o4W00000MOvweQAD,0,false,,,<p>Join us for a round table discussion on the latest trends and topics in our field.</p>,false,false,a104W00000FuSwjQAF,Round Table Discussion I,,,,,false,false,false,,,,,https://s3.us-east-1.amazonaws.com/fonteva-customer-media/00D1U000000FLVyUAO/WcRwRzNr_placeholder_svg,a104W00000FuSwmQAF,,false,false,false,false,false,true,false,false,false,false,false,false,false,false,a134W000008hICxQAM,,,,,,,,,,false,0,a104W00000FuSwmQAF,false,false,false,false,,,,,,,,,,,,0,0,a1d4W00000ivfbGQAQ,,,e2c2fc96-a5a4-4-Schedule Class,false,false,,false,a104W00000FuSwkQAF,,,,,false,false,,,false,,<p>Join us for a round table discussion on the latest trends and topics in our field.</p>,,,,,6100 - Adjustments,FON-International Association,,1000 - Cash,,4000 - Income,64,4000 - Income,,,,,142,,,,1100 - Accounts Receivable,,
a154W000008mjoaQAA,false,Round Table Discussion II,136,2020-08-28T02:16:22.000+0000,2020-09-24T10:13:58.000+0000,2020-09-24T10:13:58.000+0000,a104W00000FuSxmQAF,false,,EventApi__Attendee__c,,a0o4W00000MOvweQAD,0,false,,,<p>Join the Association Leaders for a discussion on exciting developments and roadmap of the organization.</p>,false,false,a104W00000FuSwjQAF,Round Table Discussion II,,,,,false,false,false,,,,,https://s3.us-east-1.amazonaws.com/fonteva-customer-media/00D1U000000FLVyUAO/WcRwRzNr_placeholder_svg,a104W00000FuSwmQAF,,false,false,false,false,false,true,false,false,false,false,false,false,false,false,a134W000008hICxQAM,,,,,,,,,,false,0,a104W00000FuSwmQAF,false,false,false,false,,,,,,,,,,,,0,0,a1d4W00000ivfbHQAQ,,,e2c2fc96-a5a4-4-Schedule Class,false,false,,false,a104W00000FuSwkQAF,,,,,false,false,,,false,,<p>Join the Association Leaders for a discussion on exciting developments and roadmap of the organization.</p>,,,,,6100 - Adjustments,FON-International Association,,1000 - Cash,,4000 - Income,64,4000 - Income,,,,,143,,,,1100 - Accounts Receivable,,
a154W000008mjobQAA,false,Welcome Breakfast,137,2020-08-28T02:16:22.000+0000,2020-09-24T10:13:58.000+0000,2020-09-24T10:13:58.000+0000,a104W00000FuSxmQAF,false,,EventApi__Attendee__c,,a0o4W00000MOvweQAD,0,false,,,<p>Welcome to the Annual Symposium. Join us for a continental breakfast on the second floor.</p>,false,false,a104W00000FuSwjQAF,Welcome Breakfast,,,,,false,false,false,,,,,https://s3.us-east-1.amazonaws.com/fonteva-customer-media/00D1U000000FLVyUAO/WcRwRzNr_placeholder_svg,a104W00000FuSwmQAF,,false,false,false,false,false,true,false,false,false,false,false,false,false,false,a134W000008hICxQAM,,,,,,,,,,false,0,a104W00000FuSwmQAF,false,false,false,false,,,,,,,,,,,,0,0,a1d4W00000ivfbIQAQ,,,e2c2fc96-a5a4-4-Schedule Class,false,false,,false,a104W00000FuSwkQAF,,,,,false,false,,,false,,<p>Welcome to the Annual Symposium. Join us for a continental breakfast on the second floor.</p>,,,,,6100 - Adjustments,FON-International Association,,1000 - Cash,,4000 - Income,64,4000 - Income,,,,,144,,,,1100 - Accounts Receivable,,
a154W000008mjocQAA,false,Bronze Annual Symposium Sponsor Package,138,2020-08-28T02:16:22.000+0000,2020-09-24T10:13:58.000+0000,2020-09-24T10:13:58.000+0000,a104W00000FuSxmQAF,false,,,,a0o4W00000MOvweQAD,0,false,,,,false,false,a104W00000FuSx7QAF,Bronze Annual Symposium Sponsor Package,,,,,false,false,false,,,,,https://gdo-training--framework.na78.visual.force.com/apex/AwsProxy?key=00D1N0000016MPNUA2/FtEkQKqQ_sponsor_png&bucket=fonteva-customer-media-secure,a104W00000FuSwmQAF,,true,false,false,false,false,true,false,false,false,false,false,false,false,false,a134W000008hICyQAM,,,Show off your association pride by sponsoring our annual symposium at the bronze level.,,,,,,,false,4000,a104W00000FuSwmQAF,false,false,false,false,,,,,,,,,,,,0,0,,a1h4W00000jxQOiQAM,,e2c2fc96-a5a4-4-Sponsor Class,false,false,,false,a104W00000FuSwkQAF,,,,,false,false,,,false,,,,,,,6100 - Adjustments,FON-International Association,,6000 - Expenses,,4000 - Income,65,4000 - Income,,,,,,54,,,1100 - Accounts Receivable,,
a154W000008mjodQAA,false,Gold Annual Symposium Sponsor Package,139,2020-08-28T02:16:22.000+0000,2020-09-24T10:13:58.000+0000,2020-09-24T10:13:58.000+0000,a104W00000FuSxmQAF,false,,,,a0o4W00000MOvweQAD,0,false,,,,false,false,a104W00000FuSx7QAF,Gold Annual Symposium Sponsor Package,,,,,false,false,false,,,,,https://gdo-training--framework.na78.visual.force.com/apex/AwsProxy?key=00D1N0000016MPNUA2/FtEkQKqQ_sponsor_png&bucket=fonteva-customer-media-secure,a104W00000FuSwmQAF,,true,false,false,false,false,true,false,false,false,false,false,false,false,false,a134W000008hICyQAM,,,Show off your association pride by sponsoring our annual symposium at the gold level.,,,,,,,false,10111,a104W00000FuSwmQAF,false,false,false,false,,,,,,,,,,,,0,0,,a1h4W00000jxQOjQAM,,e2c2fc96-a5a4-4-Sponsor Class,false,false,,false,a104W00000FuSwkQAF,,,,,false,false,,,false,,,,,,,6100 - Adjustments,FON-International Association,,6000 - Expenses,,4000 - Income,65,4000 - Income,,,,,,55,,,1100 - Accounts Receivable,,
a154W000008mjrYQAQ,false,FON-Project Humanities Giving,140,2020-08-28T02:16:22.000+0000,2020-09-24T10:13:58.000+0000,2020-09-24T10:13:58.000+0000,a104W00000FuSxmQAF,false,,,,a0o4W00000MOvweQAD,0,false,,,Project Humanities Giving,false,false,a104W00000FuSx7QAF,Project Humanities Giving,,,,,false,false,false,,,,,https://s3.us-east-1.amazonaws.com/fonteva-customer-media/00D1U000000FLVyUAO/WcRwRzNr_placeholder_svg,a104W00000FuSwmQAF,,true,true,false,false,false,false,false,false,false,false,false,true,false,false,a134W000008hIDOQA2,,,Project Humanities Giving,,,,,,,false,0,a104W00000FuSwmQAF,false,false,false,false,,,,,,,,,,,,0,0,,,,FON-Donation Class,false,false,,false,a104W00000FuSwkQAF,,,,,false,false,,,false,,Project Humanities Giving,,,,,6100 - Adjustments,FON-International Association,,6000 - Expenses,,4000 - Income,118,4000 - Income,,,,,,,,,1100 - Accounts Receivable,,
a154W000008mjrZQAQ,false,FON-University Career Women at Arizona State University,141,2020-08-28T02:16:22.000+0000,2020-09-24T10:13:58.000+0000,2020-09-24T10:13:58.000+0000,a104W00000FuSxmQAF,false,,,,a0o4W00000MOvweQAD,0,false,,,University Career Women at Arizona State University,false,false,a104W00000FuSx7QAF,University Career Women at Arizona State University,,,,,false,false,false,,,,,https://s3.us-east-1.amazonaws.com/fonteva-customer-media/00D1U000000FLVyUAO/WcRwRzNr_placeholder_svg,a104W00000FuSwmQAF,,true,true,false,false,false,false,false,false,false,false,false,true,false,false,a134W000008hIDOQA2,,,University Career Women at Arizona State University,,,,,,,false,0,a104W00000FuSwmQAF,false,false,false,false,,,,,,,,,,,,0,0,,,,FON-Donation Class,false,false,,false,a104W00000FuSwkQAF,,,,,false,false,,,false,,University Career Women at Arizona State University,,,,,6100 - Adjustments,FON-International Association,,6000 - Expenses,,4000 - Income,118,4000 - Income,,,,,,,,,1100 - Accounts Receivable,,
